n_samples,n_features,imbalance_ratio,class_separation,roc_auc,balanced_accuracy,precision,recall,f1_score,best_params
200,50,0.1,1.4,0.9097222222222222,0.625,0.9307692307692308,0.925,0.9040000000000001,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,50,0.2,0.8,0.79296875,0.484375,0.6358974358974359,0.775,0.6985915492957746,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,50,0.2,1.0,0.859375,0.625,0.8736842105263157,0.85,0.8114285714285714,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
200,50,0.2,1.2,0.890625,0.75,0.9111111111111111,0.9,0.8862745098039216,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.6)}"
200,50,0.2,1.4,0.921875,0.8125,0.9314285714285713,0.925,0.9180252583237658,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
200,50,0.3,0.8,0.7886904761904762,0.5892857142857143,0.7,0.725,0.6836601307189543,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(1.0), 'classifier__colsample_bytree': np.float64(0.5)}"
200,50,0.3,1.0,0.7916666666666667,0.7083333333333334,0.8600000000000001,0.825,0.7986928104575163,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
200,50,0.3,1.2,0.9136904761904762,0.7916666666666667,0.8939393939393939,0.875,0.8636755823986195,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 4, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(1.0), 'classifier__colsample_bytree': np.float64(0.6)}"
200,50,0.3,1.4,0.9017857142857143,0.6904761904761905,0.8058823529411765,0.8,0.7763440860215054,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 1, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7)}"
200,50,0.4,0.8,0.8489583333333333,0.7291666666666667,0.8007168458781362,0.775,0.7578181818181818,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,50,0.4,1.0,0.8958333333333334,0.75,0.85,0.8,0.7809523809523808,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
200,50,0.4,1.2,0.796875,0.6041666666666667,0.7142857142857143,0.675,0.6201775625504439,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,50,0.4,1.4,0.9375,0.84375,0.8965517241379309,0.875,0.8693221523410204,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
200,150,0.1,0.8,0.5625,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
200,150,0.1,1.0,0.7708333333333334,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
200,150,0.1,1.2,0.6631944444444444,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(5), 'classifier__min_child_weight': 3, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
200,150,0.1,1.4,0.8194444444444444,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
200,150,0.2,0.8,0.66796875,0.5,0.64,0.8,0.711111111111111,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 3, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,150,0.2,1.0,0.8046875,0.5,0.64,0.8,0.711111111111111,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.7)}"
200,150,0.2,1.2,0.69921875,0.53125,0.7153153153153153,0.775,0.7320158102766798,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(5), 'classifier__min_child_weight': 2, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
200,150,0.2,1.4,0.8671875,0.546875,0.7526315789473684,0.8,0.7485714285714286,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7)}"
200,150,0.3,0.8,0.44047619047619047,0.4107142857142857,0.45999999999999996,0.575,0.5111111111111111,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 4, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,150,0.3,1.0,0.5863095238095238,0.5297619047619048,0.62,0.675,0.6261437908496732,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,150,0.3,1.2,0.7351190476190476,0.6309523809523809,0.7352941176470588,0.75,0.7204301075268817,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
200,150,0.3,1.4,0.9136904761904762,0.625,0.8297297297297298,0.775,0.7230769230769231,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.6)}"
200,150,0.4,0.8,0.6692708333333333,0.5520833333333333,0.58,0.6,0.576068376068376,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
200,150,0.4,1.0,0.7942708333333334,0.6145833333333333,0.6857142857142857,0.675,0.637070938215103,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
200,150,0.4,1.2,0.8671875,0.65625,0.8114285714285714,0.725,0.6786117836965294,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
200,150,0.4,1.4,0.8984375,0.7604166666666667,0.8200000000000001,0.8,0.788034188034188,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
200,300,0.1,0.8,0.625,0.4861111111111111,0.8076923076923077,0.875,0.8400000000000001,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
200,300,0.1,1.0,0.5555555555555556,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 1, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.6)}"
200,300,0.1,1.2,0.6666666666666666,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(1.0), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,300,0.1,1.4,0.9305555555555556,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,300,0.2,0.8,0.599609375,0.546875,0.7526315789473684,0.8,0.7485714285714286,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(5), 'classifier__min_child_weight': 4, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(1.0), 'classifier__colsample_bytree': np.float64(0.7)}"
200,300,0.2,1.0,0.80859375,0.5,0.64,0.8,0.711111111111111,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(5), 'classifier__min_child_weight': 3, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7)}"
200,300,0.2,1.2,0.859375,0.609375,0.8036036036036036,0.825,0.7915678524374177,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.6)}"
200,300,0.2,1.4,0.86328125,0.828125,0.8817204301075268,0.875,0.8776844070961717,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
200,300,0.3,0.8,0.6398809523809523,0.5,0.48999999999999994,0.7,0.5764705882352941,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(5), 'classifier__min_child_weight': 1, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
200,300,0.3,1.0,0.6696428571428571,0.5654761904761905,0.7108108108108108,0.725,0.6615384615384616,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7)}"
200,300,0.3,1.2,0.7053571428571428,0.5238095238095238,0.6473684210526316,0.7,0.6155844155844157,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
200,300,0.3,1.4,0.8095238095238094,0.6071428571428572,0.75,0.75,0.703125,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
200,300,0.4,0.8,0.7604166666666667,0.6666666666666667,0.7610389610389611,0.725,0.6929061784897025,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.5)}"
200,300,0.4,1.0,0.734375,0.5729166666666667,0.6093189964157706,0.625,0.5963636363636363,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.6)}"
200,300,0.4,1.2,0.921875,0.8229166666666667,0.8595238095238095,0.85,0.845054945054945,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
200,300,0.4,1.4,0.9505208333333333,0.8125,0.8800000000000001,0.85,0.841025641025641,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
200,600,0.1,0.8,0.6319444444444444,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
200,600,0.1,1.0,0.7916666666666667,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
200,600,0.1,1.2,0.7777777777777778,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.5)}"
200,600,0.1,1.4,0.7847222222222223,0.625,0.9307692307692308,0.925,0.9040000000000001,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.6)}"
200,600,0.2,0.8,0.56640625,0.5,0.64,0.8,0.711111111111111,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7)}"
200,600,0.2,1.0,0.6875,0.5,0.64,0.8,0.711111111111111,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 2, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7)}"
200,600,0.2,1.2,0.73828125,0.5,0.64,0.8,0.711111111111111,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7)}"
200,600,0.2,1.4,0.8359375,0.5,0.64,0.8,0.711111111111111,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
200,600,0.3,0.8,0.6101190476190476,0.5,0.48999999999999994,0.7,0.5764705882352941,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(5), 'classifier__min_child_weight': 1, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.7)}"
200,600,0.3,1.0,0.7053571428571428,0.5416666666666666,0.8025641025641026,0.725,0.6312284730195178,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 1, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
200,600,0.3,1.2,0.7916666666666667,0.5833333333333334,0.8157894736842106,0.75,0.6796536796536796,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 3, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
200,600,0.3,1.4,0.7886904761904763,0.6309523809523809,0.7352941176470588,0.75,0.7204301075268817,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 2, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.6)}"
200,600,0.4,0.8,0.5651041666666666,0.5,0.36,0.6,0.45,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 4, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,600,0.4,1.0,0.6666666666666667,0.6354166666666667,0.65,0.65,0.65,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(1.0), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
200,600,0.4,1.2,0.8958333333333334,0.7395833333333333,0.7824451410658307,0.775,0.7647798742138365,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7)}"
200,600,0.4,1.4,0.9635416666666666,0.8645833333333333,0.8746666666666666,0.875,0.8742593811718236,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 6, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
200,1000,0.1,0.8,0.6041666666666666,0.4861111111111111,0.8076923076923077,0.875,0.8400000000000001,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(1.0), 'classifier__colsample_bytree': np.float64(0.7)}"
200,1000,0.1,1.0,0.7569444444444444,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 2, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.5)}"
200,1000,0.1,1.2,0.6944444444444444,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,1000,0.1,1.4,0.6215277777777778,0.5,0.8099999999999999,0.9,0.8526315789473683,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(5), 'classifier__min_child_weight': 4, 'classifier__max_depth': 3, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.6)}"
200,1000,0.2,0.8,0.765625,0.5,0.64,0.8,0.711111111111111,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.5)}"
200,1000,0.2,1.0,0.82421875,0.5,0.64,0.8,0.711111111111111,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 5, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.5)}"
200,1000,0.2,1.2,0.88671875,0.5,0.64,0.8,0.711111111111111,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 4, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
200,1000,0.2,1.4,0.92578125,0.75,0.9111111111111111,0.9,0.8862745098039216,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 1, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
200,1000,0.3,0.8,0.6101190476190477,0.48214285714285715,0.48461538461538456,0.675,0.5641791044776119,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.7)}"
200,1000,0.3,1.0,0.7232142857142857,0.5416666666666666,0.8025641025641026,0.725,0.6312284730195178,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 2, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
200,1000,0.3,1.2,0.8303571428571428,0.7023809523809523,0.75,0.75,0.75,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 9, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
200,1000,0.3,1.4,0.8333333333333334,0.6488095238095238,0.78,0.775,0.7411764705882353,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
200,1000,0.4,0.8,0.7447916666666667,0.5833333333333333,0.6549019607843137,0.65,0.6006269592476489,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 4, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.01), 'classifier__colsample_bytree': np.float64(0.6)}"
200,1000,0.4,1.0,0.8229166666666666,0.625,0.6731182795698925,0.675,0.6501818181818182,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.6)}"
200,1000,0.4,1.2,0.8541666666666667,0.5625,0.7789473684210526,0.65,0.5534050179211469,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(25), 'classifier__min_child_weight': 4, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.7)}"
200,1000,0.4,1.4,0.9505208333333334,0.8541666666666667,0.8803418803418804,0.875,0.8722109533468559,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 3, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.1), 'classifier__colsample_bytree': np.float64(0.5)}"
500,50,0.1,0.8,0.7277777777777777,0.4888888888888889,0.8081632653061225,0.88,0.8425531914893617,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.6)}"
500,50,0.1,1.0,0.7711111111111112,0.5888888888888889,0.875,0.9,0.8801843317972352,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 10, 'classifier__learning_rate': np.float64(1.0), 'classifier__colsample_bytree': np.float64(0.7)}"
500,50,0.1,1.2,0.8633333333333333,0.6,0.9265306122448981,0.92,0.8950354609929078,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 4, 'classifier__max_depth': 8, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.7999999999999999)}"
500,50,0.1,1.4,0.8377777777777777,0.65,0.9350515463917526,0.93,0.9124640065816536,"{'classifier__scale_pos_weight': 3, 'classifier__n_estimators': np.int64(625), 'classifier__min_child_weight': 4, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.5)}"
500,50,0.2,0.8,0.789375,0.5375,0.75,0.8,0.7424242424242423,"{'classifier__scale_pos_weight': 4, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 2, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.8999999999999999)}"
500,50,0.2,1.0,0.839375,0.64375,0.8509984639016897,0.85,0.8195247270391779,"{'classifier__scale_pos_weight': 2, 'classifier__n_estimators': np.int64(125), 'classifier__min_child_weight': 1, 'classifier__max_depth': 4, 'classifier__learning_rate': np.float64(0.31622776601683794), 'classifier__colsample_bytree': np.float64(0.6)}"
500,50,0.2,1.2,0.89625,0.65625,0.8244444444444444,0.84,0.8180392156862745,"{'classifier__scale_pos_weight': 1, 'classifier__n_estimators': np.int64(3125), 'classifier__min_child_weight': 2, 'classifier__max_depth': 7, 'classifier__learning_rate': np.float64(0.03162277660168379), 'classifier__colsample_bytree': np.float64(0.6)}"
